,SEED,RAM,TERM,HAM_LOS,PREC,REC,F1
0,0.0,15.0,15.0,0.18686868686868688,0.6428571428571429,0.21951219512195122,0.32727272727272727
1,0.0,15.0,14.0,0.1717171717171717,0.7058823529411765,0.2926829268292683,0.41379310344827586
2,0.0,15.0,13.0,0.17676767676767677,0.6875,0.2682926829268293,0.38596491228070173
3,0.0,15.0,12.0,0.16666666666666666,0.6666666666666666,0.3902439024390244,0.4923076923076923
4,0.0,15.0,11.0,0.16666666666666666,0.6538461538461539,0.4146341463414634,0.5074626865671641
5,0.0,15.0,10.0,0.20707070707070707,0.5,0.2926829268292683,0.3692307692307692
6,0.0,15.0,9.0,0.19696969696969696,0.5357142857142857,0.36585365853658536,0.43478260869565216
7,0.0,15.0,8.0,0.20202020202020202,0.52,0.3170731707317073,0.3939393939393939
8,0.0,15.0,7.0,0.17676767676767677,0.6071428571428571,0.4146341463414634,0.49275362318840576
9,0.0,15.0,6.0,0.21717171717171718,0.46875,0.36585365853658536,0.410958904109589
10,0.0,15.0,5.0,0.2222222222222222,0.45714285714285713,0.3902439024390244,0.42105263157894735
11,0.0,15.0,4.0,0.20707070707070707,0.5,0.3170731707317073,0.38805970149253727
12,0.0,15.0,3.0,0.20202020202020202,0.5454545454545454,0.14634146341463414,0.23076923076923073
13,0.0,14.0,15.0,0.1717171717171717,0.7692307692307693,0.24390243902439024,0.37037037037037035
14,0.0,14.0,14.0,0.16161616161616163,0.7647058823529411,0.3170731707317073,0.4482758620689655
15,0.0,14.0,13.0,0.1717171717171717,0.6521739130434783,0.36585365853658536,0.46874999999999994
16,0.0,14.0,12.0,0.16161616161616163,0.6956521739130435,0.3902439024390244,0.5000000000000001
17,0.0,14.0,11.0,0.18181818181818182,0.5925925925925926,0.3902439024390244,0.47058823529411764
18,0.0,14.0,10.0,0.20707070707070707,0.5,0.2926829268292683,0.3692307692307692
19,0.0,14.0,9.0,0.21212121212121213,0.48,0.2926829268292683,0.3636363636363636
20,0.0,14.0,8.0,0.20202020202020202,0.52,0.3170731707317073,0.3939393939393939
21,0.0,14.0,7.0,0.20707070707070707,0.5,0.36585365853658536,0.4225352112676056
22,0.0,14.0,6.0,0.21212121212121213,0.4838709677419355,0.36585365853658536,0.4166666666666667
23,0.0,14.0,5.0,0.22727272727272727,0.4411764705882353,0.36585365853658536,0.4
24,0.0,14.0,4.0,0.22727272727272727,0.43333333333333335,0.3170731707317073,0.36619718309859156
25,0.0,14.0,3.0,0.20202020202020202,0.5555555555555556,0.12195121951219512,0.2
26,0.0,13.0,15.0,0.18181818181818182,0.6470588235294118,0.2682926829268293,0.3793103448275862
27,0.0,13.0,14.0,0.18181818181818182,0.6470588235294118,0.2682926829268293,0.3793103448275862
28,0.0,13.0,13.0,0.18181818181818182,0.631578947368421,0.2926829268292683,0.39999999999999997
29,0.0,13.0,12.0,0.1717171717171717,0.6666666666666666,0.34146341463414637,0.4516129032258065
30,0.0,13.0,11.0,0.18181818181818182,0.6,0.36585365853658536,0.4545454545454546
31,0.0,13.0,10.0,0.18686868686868688,0.6,0.2926829268292683,0.39344262295081966
32,0.0,13.0,9.0,0.20202020202020202,0.5185185185185185,0.34146341463414637,0.411764705882353
33,0.0,13.0,8.0,0.2222222222222222,0.4444444444444444,0.2926829268292683,0.3529411764705882
34,0.0,13.0,7.0,0.20202020202020202,0.5172413793103449,0.36585365853658536,0.42857142857142855
35,0.0,13.0,6.0,0.21212121212121213,0.48484848484848486,0.3902439024390244,0.4324324324324324
36,0.0,13.0,5.0,0.23232323232323232,0.42857142857142855,0.36585365853658536,0.39473684210526316
37,0.0,13.0,4.0,0.20202020202020202,0.5185185185185185,0.34146341463414637,0.411764705882353
38,0.0,13.0,3.0,0.21717171717171718,0.42857142857142855,0.14634146341463414,0.2181818181818182
39,0.0,12.0,15.0,0.17676767676767677,0.7142857142857143,0.24390243902439024,0.36363636363636365
