,SEED,RAM,TERM,HAM_LOS,PREC,REC,F1
21,1.0,14.0,7.0,0.17676767676767677,0.6296296296296297,0.40476190476190477,0.4927536231884058
22,1.0,14.0,6.0,0.1919191919191919,0.5769230769230769,0.35714285714285715,0.4411764705882353
23,1.0,14.0,5.0,0.2222222222222222,0.46875,0.35714285714285715,0.40540540540540543
24,1.0,14.0,4.0,0.22727272727272727,0.45454545454545453,0.35714285714285715,0.4
25,1.0,14.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
26,1.0,13.0,15.0,0.18686868686868688,0.7272727272727273,0.19047619047619047,0.3018867924528302
27,1.0,13.0,14.0,0.17676767676767677,0.8181818181818182,0.21428571428571427,0.33962264150943394
28,1.0,13.0,13.0,0.18181818181818182,0.6875,0.2619047619047619,0.37931034482758624
29,1.0,13.0,12.0,0.19696969696969696,0.6,0.21428571428571427,0.3157894736842105
30,1.0,13.0,11.0,0.1919191919191919,0.6111111111111112,0.2619047619047619,0.36666666666666675
31,1.0,13.0,10.0,0.17676767676767677,0.7058823529411765,0.2857142857142857,0.4067796610169491
32,1.0,13.0,9.0,0.1717171717171717,0.7,0.3333333333333333,0.45161290322580644
33,1.0,13.0,8.0,0.2222222222222222,0.46153846153846156,0.2857142857142857,0.35294117647058826
34,1.0,13.0,7.0,0.18181818181818182,0.6153846153846154,0.38095238095238093,0.47058823529411764
35,1.0,13.0,6.0,0.24242424242424243,0.375,0.21428571428571427,0.2727272727272727
36,1.0,13.0,5.0,0.2222222222222222,0.4642857142857143,0.30952380952380953,0.3714285714285715
37,1.0,13.0,4.0,0.23232323232323232,0.43333333333333335,0.30952380952380953,0.3611111111111111
38,1.0,13.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
39,1.0,12.0,15.0,0.20202020202020202,0.5833333333333334,0.16666666666666666,0.25925925925925924
40,1.0,12.0,14.0,0.1919191919191919,0.6428571428571429,0.21428571428571427,0.32142857142857145
41,1.0,12.0,13.0,0.18686868686868688,0.6470588235294118,0.2619047619047619,0.37288135593220334
42,1.0,12.0,12.0,0.18181818181818182,0.6875,0.2619047619047619,0.37931034482758624
43,1.0,12.0,11.0,0.18686868686868688,0.6470588235294118,0.2619047619047619,0.37288135593220334
44,1.0,12.0,10.0,0.18181818181818182,0.6666666666666666,0.2857142857142857,0.4
45,1.0,12.0,9.0,0.1717171717171717,0.7,0.3333333333333333,0.45161290322580644
46,1.0,12.0,8.0,0.20707070707070707,0.52,0.30952380952380953,0.3880597014925373
47,1.0,12.0,7.0,0.1717171717171717,0.6428571428571429,0.42857142857142855,0.5142857142857143
48,1.0,12.0,6.0,0.19696969696969696,0.5517241379310345,0.38095238095238093,0.4507042253521127
49,1.0,12.0,5.0,0.22727272727272727,0.4444444444444444,0.2857142857142857,0.34782608695652173
50,1.0,12.0,4.0,0.22727272727272727,0.45161290322580644,0.3333333333333333,0.3835616438356164
51,1.0,12.0,3.0,0.23737373737373738,0.14285714285714285,0.023809523809523808,0.04081632653061224
52,1.0,11.0,15.0,0.18686868686868688,0.7777777777777778,0.16666666666666666,0.2745098039215686
53,1.0,11.0,14.0,0.18686868686868688,0.6666666666666666,0.23809523809523808,0.3508771929824562
54,1.0,11.0,13.0,0.19696969696969696,0.6,0.21428571428571427,0.3157894736842105
55,1.0,11.0,12.0,0.20707070707070707,0.5333333333333333,0.19047619047619047,0.2807017543859649
56,1.0,11.0,11.0,0.1919191919191919,0.625,0.23809523809523808,0.3448275862068965
57,1.0,11.0,10.0,0.18686868686868688,0.6190476190476191,0.30952380952380953,0.41269841269841273
58,1.0,11.0,9.0,0.1919191919191919,0.625,0.23809523809523808,0.3448275862068965
59,1.0,11.0,8.0,0.20202020202020202,0.5416666666666666,0.30952380952380953,0.3939393939393939
60,1.0,11.0,7.0,0.20202020202020202,0.5333333333333333,0.38095238095238093,0.4444444444444444
61,1.0,11.0,6.0,0.2222222222222222,0.46153846153846156,0.2857142857142857,0.35294117647058826
62,1.0,11.0,5.0,0.19696969696969696,0.5555555555555556,0.35714285714285715,0.43478260869565216
63,1.0,11.0,4.0,0.23232323232323232,0.42857142857142855,0.2857142857142857,0.34285714285714286
64,1.0,11.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
65,1.0,10.0,15.0,0.1919191919191919,0.7,0.16666666666666666,0.2692307692307692
66,1.0,10.0,14.0,0.18686868686868688,0.6923076923076923,0.21428571428571427,0.32727272727272727
67,1.0,10.0,13.0,0.17676767676767677,0.7692307692307693,0.23809523809523808,0.36363636363636365
68,1.0,10.0,12.0,0.18686868686868688,0.7272727272727273,0.19047619047619047,0.3018867924528302
69,1.0,10.0,11.0,0.18686868686868688,0.6470588235294118,0.2619047619047619,0.37288135593220334
70,1.0,10.0,10.0,0.1919191919191919,0.6111111111111112,0.2619047619047619,0.36666666666666675
71,1.0,10.0,9.0,0.19696969696969696,0.5882352941176471,0.23809523809523808,0.33898305084745767
72,1.0,10.0,8.0,0.21717171717171718,0.48148148148148145,0.30952380952380953,0.37681159420289856
73,1.0,10.0,7.0,0.1717171717171717,0.6538461538461539,0.40476190476190477,0.5
74,1.0,10.0,6.0,0.21717171717171718,0.4827586206896552,0.3333333333333333,0.39436619718309857
75,1.0,10.0,5.0,0.22727272727272727,0.4482758620689655,0.30952380952380953,0.3661971830985915
76,1.0,10.0,4.0,0.2474747474747475,0.3870967741935484,0.2857142857142857,0.3287671232876712
77,1.0,10.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
78,1.0,9.0,15.0,0.18686868686868688,0.7272727272727273,0.19047619047619047,0.3018867924528302
79,1.0,9.0,14.0,0.17676767676767677,0.7333333333333333,0.2619047619047619,0.38596491228070173
80,1.0,9.0,13.0,0.18181818181818182,0.7142857142857143,0.23809523809523808,0.35714285714285715
81,1.0,9.0,12.0,0.1919191919191919,0.6666666666666666,0.19047619047619047,0.2962962962962963
82,1.0,9.0,11.0,0.19696969696969696,0.5789473684210527,0.2619047619047619,0.3606557377049181
83,1.0,9.0,10.0,0.18181818181818182,0.65,0.30952380952380953,0.41935483870967744
84,1.0,9.0,9.0,0.18181818181818182,0.6875,0.2619047619047619,0.37931034482758624
85,1.0,9.0,8.0,0.20202020202020202,0.5357142857142857,0.35714285714285715,0.4285714285714286
86,1.0,9.0,7.0,0.18181818181818182,0.6,0.42857142857142855,0.5
87,1.0,9.0,6.0,0.20202020202020202,0.5416666666666666,0.30952380952380953,0.3939393939393939
88,1.0,9.0,5.0,0.21717171717171718,0.48148148148148145,0.30952380952380953,0.37681159420289856
89,1.0,9.0,4.0,0.22727272727272727,0.4444444444444444,0.2857142857142857,0.34782608695652173
90,1.0,9.0,3.0,0.2222222222222222,0.375,0.07142857142857142,0.12
91,1.0,8.0,15.0,0.17676767676767677,0.7692307692307693,0.23809523809523808,0.36363636363636365
92,1.0,8.0,14.0,0.18181818181818182,0.7142857142857143,0.23809523809523808,0.35714285714285715
93,1.0,8.0,13.0,0.18181818181818182,0.75,0.21428571428571427,0.3333333333333333
94,1.0,8.0,12.0,0.19696969696969696,0.6153846153846154,0.19047619047619047,0.2909090909090909
95,1.0,8.0,11.0,0.18686868686868688,0.631578947368421,0.2857142857142857,0.39344262295081966
96,1.0,8.0,10.0,0.20202020202020202,0.5555555555555556,0.23809523809523808,0.33333333333333326
97,1.0,8.0,9.0,0.17676767676767677,0.6842105263157895,0.30952380952380953,0.42622950819672134
98,1.0,8.0,8.0,0.21717171717171718,0.48,0.2857142857142857,0.3582089552238806
99,1.0,8.0,7.0,0.1717171717171717,0.6428571428571429,0.42857142857142855,0.5142857142857143
100,1.0,8.0,6.0,0.21717171717171718,0.48,0.2857142857142857,0.3582089552238806
101,1.0,8.0,5.0,0.2222222222222222,0.4642857142857143,0.30952380952380953,0.3714285714285715
102,1.0,8.0,4.0,0.22727272727272727,0.4482758620689655,0.30952380952380953,0.3661971830985915
103,1.0,8.0,3.0,0.22727272727272727,0.3333333333333333,0.07142857142857142,0.11764705882352941
104,1.0,7.0,15.0,0.18181818181818182,0.7142857142857143,0.23809523809523808,0.35714285714285715
105,1.0,7.0,14.0,0.1919191919191919,0.6428571428571429,0.21428571428571427,0.32142857142857145
106,1.0,7.0,13.0,0.16666666666666666,0.7647058823529411,0.30952380952380953,0.4406779661016949
107,1.0,7.0,12.0,0.20202020202020202,0.5833333333333334,0.16666666666666666,0.25925925925925924
108,1.0,7.0,11.0,0.1919191919191919,0.6111111111111112,0.2619047619047619,0.36666666666666675
109,1.0,7.0,10.0,0.1919191919191919,0.6111111111111112,0.2619047619047619,0.36666666666666675
110,1.0,7.0,9.0,0.18686868686868688,0.631578947368421,0.2857142857142857,0.39344262295081966
111,1.0,7.0,8.0,0.19696969696969696,0.5652173913043478,0.30952380952380953,0.39999999999999997
112,1.0,7.0,7.0,0.1919191919191919,0.5714285714285714,0.38095238095238093,0.4571428571428571
113,1.0,7.0,6.0,0.20202020202020202,0.5384615384615384,0.3333333333333333,0.41176470588235287
114,1.0,7.0,5.0,0.21212121212121213,0.5,0.30952380952380953,0.3823529411764706
115,1.0,7.0,4.0,0.22727272727272727,0.4444444444444444,0.2857142857142857,0.34782608695652173
116,1.0,7.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
117,1.0,6.0,15.0,0.1717171717171717,0.8333333333333334,0.23809523809523808,0.37037037037037035
118,1.0,6.0,14.0,0.18181818181818182,0.7142857142857143,0.23809523809523808,0.35714285714285715
119,1.0,6.0,13.0,0.18686868686868688,0.6923076923076923,0.21428571428571427,0.32727272727272727
120,1.0,6.0,12.0,0.19696969696969696,0.6363636363636364,0.16666666666666666,0.2641509433962264
121,1.0,6.0,11.0,0.17676767676767677,0.7058823529411765,0.2857142857142857,0.4067796610169491
122,1.0,6.0,10.0,0.20202020202020202,0.5555555555555556,0.23809523809523808,0.33333333333333326
123,1.0,6.0,9.0,0.17676767676767677,0.7058823529411765,0.2857142857142857,0.4067796610169491
124,1.0,6.0,8.0,0.20707070707070707,0.52,0.30952380952380953,0.3880597014925373
125,1.0,6.0,7.0,0.1717171717171717,0.6538461538461539,0.40476190476190477,0.5
126,1.0,6.0,6.0,0.20202020202020202,0.5416666666666666,0.30952380952380953,0.3939393939393939
127,1.0,6.0,5.0,0.22727272727272727,0.4482758620689655,0.30952380952380953,0.3661971830985915
128,1.0,6.0,4.0,0.22727272727272727,0.4444444444444444,0.2857142857142857,0.34782608695652173
129,1.0,6.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
130,1.0,5.0,15.0,0.18181818181818182,0.8,0.19047619047619047,0.3076923076923077
131,1.0,5.0,14.0,0.18181818181818182,0.75,0.21428571428571427,0.3333333333333333
132,1.0,5.0,13.0,0.17676767676767677,0.7333333333333333,0.2619047619047619,0.38596491228070173
133,1.0,5.0,12.0,0.20202020202020202,0.5833333333333334,0.16666666666666666,0.25925925925925924
134,1.0,5.0,11.0,0.19696969696969696,0.5882352941176471,0.23809523809523808,0.33898305084745767
135,1.0,5.0,10.0,0.1919191919191919,0.625,0.23809523809523808,0.3448275862068965
136,1.0,5.0,9.0,0.17676767676767677,0.7058823529411765,0.2857142857142857,0.4067796610169491
137,1.0,5.0,8.0,0.20707070707070707,0.5217391304347826,0.2857142857142857,0.3692307692307692
138,1.0,5.0,7.0,0.1717171717171717,0.6428571428571429,0.42857142857142855,0.5142857142857143
139,1.0,5.0,6.0,0.20202020202020202,0.5416666666666666,0.30952380952380953,0.3939393939393939
140,1.0,5.0,5.0,0.23232323232323232,0.42857142857142855,0.2857142857142857,0.34285714285714286
141,1.0,5.0,4.0,0.22727272727272727,0.4444444444444444,0.2857142857142857,0.34782608695652173
142,1.0,5.0,3.0,0.23737373737373738,0.2727272727272727,0.07142857142857142,0.11320754716981131
143,1.0,4.0,15.0,0.17676767676767677,0.7692307692307693,0.23809523809523808,0.36363636363636365
144,1.0,4.0,14.0,0.18181818181818182,0.7142857142857143,0.23809523809523808,0.35714285714285715
145,1.0,4.0,13.0,0.18686868686868688,0.6923076923076923,0.21428571428571427,0.32727272727272727
146,1.0,4.0,12.0,0.20202020202020202,0.5833333333333334,0.16666666666666666,0.25925925925925924
147,1.0,4.0,11.0,0.1919191919191919,0.6111111111111112,0.2619047619047619,0.36666666666666675
148,1.0,4.0,10.0,0.18686868686868688,0.6470588235294118,0.2619047619047619,0.37288135593220334
149,1.0,4.0,9.0,0.17676767676767677,0.7333333333333333,0.2619047619047619,0.38596491228070173
150,1.0,4.0,8.0,0.20202020202020202,0.5416666666666666,0.30952380952380953,0.3939393939393939
151,1.0,4.0,7.0,0.17676767676767677,0.6296296296296297,0.40476190476190477,0.4927536231884058
152,1.0,4.0,6.0,0.19696969696969696,0.56,0.3333333333333333,0.41791044776119407
153,1.0,4.0,5.0,0.21717171717171718,0.4782608695652174,0.2619047619047619,0.3384615384615384
154,1.0,4.0,4.0,0.22727272727272727,0.4444444444444444,0.2857142857142857,0.34782608695652173
155,1.0,4.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
156,1.0,3.0,15.0,0.18181818181818182,0.75,0.21428571428571427,0.3333333333333333
157,1.0,3.0,14.0,0.1919191919191919,0.6428571428571429,0.21428571428571427,0.32142857142857145
158,1.0,3.0,13.0,0.18181818181818182,0.7142857142857143,0.23809523809523808,0.35714285714285715
159,1.0,3.0,12.0,0.19696969696969696,0.6153846153846154,0.19047619047619047,0.2909090909090909
160,1.0,3.0,11.0,0.1919191919191919,0.6111111111111112,0.2619047619047619,0.36666666666666675
161,1.0,3.0,10.0,0.19696969696969696,0.5882352941176471,0.23809523809523808,0.33898305084745767
162,1.0,3.0,9.0,0.18181818181818182,0.6875,0.2619047619047619,0.37931034482758624
163,1.0,3.0,8.0,0.21717171717171718,0.48,0.2857142857142857,0.3582089552238806
164,1.0,3.0,7.0,0.17676767676767677,0.64,0.38095238095238093,0.4776119402985074
165,1.0,3.0,6.0,0.20707070707070707,0.52,0.30952380952380953,0.3880597014925373
166,1.0,3.0,5.0,0.21212121212121213,0.5,0.2857142857142857,0.36363636363636365
167,1.0,3.0,4.0,0.22727272727272727,0.4444444444444444,0.2857142857142857,0.34782608695652173
168,1.0,3.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
169,0.0,15.0,15.0,0.18686868686868688,0.6428571428571429,0.21951219512195122,0.32727272727272727
170,0.0,15.0,14.0,0.1717171717171717,0.7058823529411765,0.2926829268292683,0.41379310344827586
171,0.0,15.0,13.0,0.17676767676767677,0.6875,0.2682926829268293,0.38596491228070173
172,0.0,15.0,12.0,0.16666666666666666,0.6666666666666666,0.3902439024390244,0.4923076923076923
173,0.0,15.0,11.0,0.16666666666666666,0.6538461538461539,0.4146341463414634,0.5074626865671641
174,0.0,15.0,10.0,0.20707070707070707,0.5,0.2926829268292683,0.3692307692307692
175,0.0,15.0,9.0,0.19696969696969696,0.5357142857142857,0.36585365853658536,0.43478260869565216
176,0.0,15.0,8.0,0.20202020202020202,0.52,0.3170731707317073,0.3939393939393939
177,0.0,15.0,7.0,0.17676767676767677,0.6071428571428571,0.4146341463414634,0.49275362318840576
178,0.0,15.0,6.0,0.21717171717171718,0.46875,0.36585365853658536,0.410958904109589
179,0.0,15.0,5.0,0.2222222222222222,0.45714285714285713,0.3902439024390244,0.42105263157894735
180,0.0,15.0,4.0,0.20707070707070707,0.5,0.3170731707317073,0.38805970149253727
181,0.0,15.0,3.0,0.20202020202020202,0.5454545454545454,0.14634146341463414,0.23076923076923073
182,0.0,14.0,15.0,0.1717171717171717,0.7692307692307693,0.24390243902439024,0.37037037037037035
183,0.0,14.0,14.0,0.16161616161616163,0.7647058823529411,0.3170731707317073,0.4482758620689655
184,0.0,14.0,13.0,0.1717171717171717,0.6521739130434783,0.36585365853658536,0.46874999999999994
185,0.0,14.0,12.0,0.16161616161616163,0.6956521739130435,0.3902439024390244,0.5000000000000001
186,0.0,14.0,11.0,0.18181818181818182,0.5925925925925926,0.3902439024390244,0.47058823529411764
187,0.0,14.0,10.0,0.20707070707070707,0.5,0.2926829268292683,0.3692307692307692
188,0.0,14.0,9.0,0.21212121212121213,0.48,0.2926829268292683,0.3636363636363636
189,0.0,14.0,8.0,0.20202020202020202,0.52,0.3170731707317073,0.3939393939393939
190,0.0,14.0,7.0,0.20707070707070707,0.5,0.36585365853658536,0.4225352112676056
191,0.0,14.0,6.0,0.21212121212121213,0.4838709677419355,0.36585365853658536,0.4166666666666667
192,0.0,14.0,5.0,0.22727272727272727,0.4411764705882353,0.36585365853658536,0.4
193,0.0,14.0,4.0,0.22727272727272727,0.43333333333333335,0.3170731707317073,0.36619718309859156
194,0.0,14.0,3.0,0.20202020202020202,0.5555555555555556,0.12195121951219512,0.2
195,0.0,13.0,15.0,0.18181818181818182,0.6470588235294118,0.2682926829268293,0.3793103448275862
196,0.0,13.0,14.0,0.18181818181818182,0.6470588235294118,0.2682926829268293,0.3793103448275862
197,0.0,13.0,13.0,0.18181818181818182,0.631578947368421,0.2926829268292683,0.39999999999999997
198,0.0,13.0,12.0,0.1717171717171717,0.6666666666666666,0.34146341463414637,0.4516129032258065
199,0.0,13.0,11.0,0.18181818181818182,0.6,0.36585365853658536,0.4545454545454546
200,0.0,13.0,10.0,0.18686868686868688,0.6,0.2926829268292683,0.39344262295081966
201,0.0,13.0,9.0,0.20202020202020202,0.5185185185185185,0.34146341463414637,0.411764705882353
202,0.0,13.0,8.0,0.2222222222222222,0.4444444444444444,0.2926829268292683,0.3529411764705882
203,0.0,13.0,7.0,0.20202020202020202,0.5172413793103449,0.36585365853658536,0.42857142857142855
204,0.0,13.0,6.0,0.21212121212121213,0.48484848484848486,0.3902439024390244,0.4324324324324324
205,0.0,13.0,5.0,0.23232323232323232,0.42857142857142855,0.36585365853658536,0.39473684210526316
206,0.0,13.0,4.0,0.20202020202020202,0.5185185185185185,0.34146341463414637,0.411764705882353
207,0.0,13.0,3.0,0.21717171717171718,0.42857142857142855,0.14634146341463414,0.2181818181818182
208,0.0,12.0,15.0,0.17676767676767677,0.7142857142857143,0.24390243902439024,0.36363636363636365
209,0.0,12.0,14.0,0.16161616161616163,0.7647058823529411,0.3170731707317073,0.4482758620689655
210,0.0,12.0,13.0,0.18181818181818182,0.631578947368421,0.2926829268292683,0.39999999999999997
211,0.0,12.0,12.0,0.16666666666666666,0.6818181818181818,0.36585365853658536,0.47619047619047616
212,0.0,12.0,11.0,0.18181818181818182,0.5925925925925926,0.3902439024390244,0.47058823529411764
213,0.0,12.0,10.0,0.21212121212121213,0.47619047619047616,0.24390243902439024,0.3225806451612903
214,0.0,12.0,9.0,0.21212121212121213,0.48148148148148145,0.3170731707317073,0.3823529411764706
215,0.0,12.0,8.0,0.19696969696969696,0.5416666666666666,0.3170731707317073,0.39999999999999997
216,0.0,12.0,7.0,0.19696969696969696,0.5384615384615384,0.34146341463414637,0.41791044776119407
217,0.0,12.0,6.0,0.21717171717171718,0.4722222222222222,0.4146341463414634,0.4415584415584415
218,0.0,12.0,5.0,0.2222222222222222,0.45454545454545453,0.36585365853658536,0.40540540540540543
219,0.0,12.0,4.0,0.20707070707070707,0.5,0.34146341463414637,0.40579710144927533
220,0.0,12.0,3.0,0.21212121212121213,0.46153846153846156,0.14634146341463414,0.2222222222222222
221,0.0,11.0,15.0,0.18181818181818182,0.6923076923076923,0.21951219512195122,0.3333333333333333
222,0.0,11.0,14.0,0.16666666666666666,0.75,0.2926829268292683,0.4210526315789473
223,0.0,11.0,13.0,0.16666666666666666,0.6666666666666666,0.3902439024390244,0.4923076923076923
224,0.0,11.0,12.0,0.16666666666666666,0.7,0.34146341463414637,0.4590163934426229
225,0.0,11.0,11.0,0.18181818181818182,0.6086956521739131,0.34146341463414637,0.4375
226,0.0,11.0,10.0,0.20202020202020202,0.5217391304347826,0.2926829268292683,0.375
227,0.0,11.0,9.0,0.23232323232323232,0.4074074074074074,0.2682926829268293,0.3235294117647059
228,0.0,11.0,8.0,0.20202020202020202,0.52,0.3170731707317073,0.3939393939393939
229,0.0,11.0,7.0,0.21212121212121213,0.4827586206896552,0.34146341463414637,0.4000000000000001
230,0.0,11.0,6.0,0.21212121212121213,0.4838709677419355,0.36585365853658536,0.4166666666666667
231,0.0,11.0,5.0,0.21717171717171718,0.46875,0.36585365853658536,0.410958904109589
232,0.0,11.0,4.0,0.21717171717171718,0.4666666666666667,0.34146341463414637,0.3943661971830986
233,0.0,11.0,3.0,0.21212121212121213,0.46153846153846156,0.14634146341463414,0.2222222222222222
234,0.0,10.0,15.0,0.17676767676767677,0.6875,0.2682926829268293,0.38596491228070173
235,0.0,10.0,14.0,0.16666666666666666,0.75,0.2926829268292683,0.4210526315789473
236,0.0,10.0,13.0,0.18181818181818182,0.6190476190476191,0.3170731707317073,0.4193548387096774
237,0.0,10.0,12.0,0.16666666666666666,0.6818181818181818,0.36585365853658536,0.47619047619047616
238,0.0,10.0,11.0,0.18686868686868688,0.5833333333333334,0.34146341463414637,0.43076923076923085
239,0.0,10.0,10.0,0.1919191919191919,0.56,0.34146341463414637,0.42424242424242425
240,0.0,10.0,9.0,0.21212121212121213,0.48,0.2926829268292683,0.3636363636363636
241,0.0,10.0,8.0,0.19696969696969696,0.5416666666666666,0.3170731707317073,0.39999999999999997
242,0.0,10.0,7.0,0.20202020202020202,0.5185185185185185,0.34146341463414637,0.411764705882353
243,0.0,10.0,6.0,0.21717171717171718,0.47058823529411764,0.3902439024390244,0.4266666666666667
244,0.0,10.0,5.0,0.2222222222222222,0.45161290322580644,0.34146341463414637,0.3888888888888889
245,0.0,10.0,4.0,0.21717171717171718,0.4642857142857143,0.3170731707317073,0.3768115942028986
246,0.0,10.0,3.0,0.20202020202020202,0.5555555555555556,0.12195121951219512,0.2
247,0.0,9.0,15.0,0.17676767676767677,0.7142857142857143,0.24390243902439024,0.36363636363636365
248,0.0,9.0,14.0,0.16161616161616163,0.8,0.2926829268292683,0.4285714285714285
249,0.0,9.0,13.0,0.17676767676767677,0.65,0.3170731707317073,0.42622950819672134
250,0.0,9.0,12.0,0.16666666666666666,0.6818181818181818,0.36585365853658536,0.47619047619047616
251,0.0,9.0,11.0,0.1717171717171717,0.6521739130434783,0.36585365853658536,0.46874999999999994
252,0.0,9.0,10.0,0.21717171717171718,0.4583333333333333,0.2682926829268293,0.3384615384615385
253,0.0,9.0,9.0,0.20202020202020202,0.5217391304347826,0.2926829268292683,0.375
254,0.0,9.0,8.0,0.18686868686868688,0.5833333333333334,0.34146341463414637,0.43076923076923085
255,0.0,9.0,7.0,0.19696969696969696,0.5333333333333333,0.3902439024390244,0.4507042253521127
256,0.0,9.0,6.0,0.22727272727272727,0.4411764705882353,0.36585365853658536,0.4
257,0.0,9.0,5.0,0.22727272727272727,0.4444444444444444,0.3902439024390244,0.4155844155844156
258,0.0,9.0,4.0,0.23232323232323232,0.41935483870967744,0.3170731707317073,0.3611111111111111
259,0.0,9.0,3.0,0.21212121212121213,0.46153846153846156,0.14634146341463414,0.2222222222222222
260,0.0,8.0,15.0,0.18181818181818182,0.6470588235294118,0.2682926829268293,0.3793103448275862
261,0.0,8.0,14.0,0.1717171717171717,0.7058823529411765,0.2926829268292683,0.41379310344827586
262,0.0,8.0,13.0,0.16161616161616163,0.7142857142857143,0.36585365853658536,0.4838709677419355
263,0.0,8.0,12.0,0.1717171717171717,0.6666666666666666,0.34146341463414637,0.4516129032258065
264,0.0,8.0,11.0,0.1919191919191919,0.5555555555555556,0.36585365853658536,0.4411764705882353
265,0.0,8.0,10.0,0.20202020202020202,0.5238095238095238,0.2682926829268293,0.3548387096774194
266,0.0,8.0,9.0,0.21717171717171718,0.46153846153846156,0.2926829268292683,0.35820895522388063
267,0.0,8.0,8.0,0.1919191919191919,0.5652173913043478,0.3170731707317073,0.40625
268,0.0,8.0,7.0,0.19696969696969696,0.5333333333333333,0.3902439024390244,0.4507042253521127
269,0.0,8.0,6.0,0.2222222222222222,0.45454545454545453,0.36585365853658536,0.40540540540540543
270,0.0,8.0,5.0,0.21717171717171718,0.46875,0.36585365853658536,0.410958904109589
271,0.0,8.0,4.0,0.21212121212121213,0.4827586206896552,0.34146341463414637,0.4000000000000001
272,0.0,8.0,3.0,0.20202020202020202,0.5555555555555556,0.12195121951219512,0.2
273,0.0,7.0,15.0,0.18181818181818182,0.6666666666666666,0.24390243902439024,0.35714285714285715
274,0.0,7.0,14.0,0.16161616161616163,0.7647058823529411,0.3170731707317073,0.4482758620689655
275,0.0,7.0,13.0,0.1717171717171717,0.6666666666666666,0.34146341463414637,0.4516129032258065
276,0.0,7.0,12.0,0.1717171717171717,0.6521739130434783,0.36585365853658536,0.46874999999999994
277,0.0,7.0,11.0,0.16666666666666666,0.6538461538461539,0.4146341463414634,0.5074626865671641
278,0.0,7.0,10.0,0.20202020202020202,0.5238095238095238,0.2682926829268293,0.3548387096774194
279,0.0,7.0,9.0,0.21212121212121213,0.48148148148148145,0.3170731707317073,0.3823529411764706
280,0.0,7.0,8.0,0.20707070707070707,0.5,0.3170731707317073,0.38805970149253727
281,0.0,7.0,7.0,0.20202020202020202,0.5185185185185185,0.34146341463414637,0.411764705882353
282,0.0,7.0,6.0,0.22727272727272727,0.4375,0.34146341463414637,0.3835616438356165
283,0.0,7.0,5.0,0.21717171717171718,0.46875,0.36585365853658536,0.410958904109589
284,0.0,7.0,4.0,0.21717171717171718,0.4642857142857143,0.3170731707317073,0.3768115942028986
285,0.0,7.0,3.0,0.20202020202020202,0.5555555555555556,0.12195121951219512,0.2
