,SEED,RAM,TERM,HAM_LOS,PREC,REC,F1
56,2.0,11.0,11.0,0.13636363636363635,0.7391304347826086,0.4473684210526316,0.5573770491803278
57,2.0,11.0,10.0,0.1414141414141414,0.7083333333333334,0.4473684210526316,0.5483870967741936
58,2.0,11.0,9.0,0.15151515151515152,0.6818181818181818,0.39473684210526316,0.5
59,2.0,11.0,8.0,0.18686868686868688,0.5217391304347826,0.3157894736842105,0.39344262295081966
60,2.0,11.0,7.0,0.1919191919191919,0.5,0.47368421052631576,0.4864864864864865
61,2.0,11.0,6.0,0.1919191919191919,0.5,0.39473684210526316,0.4411764705882353
62,2.0,11.0,5.0,0.21717171717171718,0.42857142857142855,0.39473684210526316,0.4109589041095891
63,2.0,11.0,4.0,0.23737373737373738,0.30434782608695654,0.18421052631578946,0.22950819672131145
64,2.0,11.0,3.0,0.19696969696969696,0.45454545454545453,0.13157894736842105,0.2040816326530612
65,2.0,10.0,15.0,0.1414141414141414,0.8571428571428571,0.3157894736842105,0.46153846153846156
66,2.0,10.0,14.0,0.1414141414141414,0.7777777777777778,0.3684210526315789,0.5
67,2.0,10.0,13.0,0.13636363636363635,0.8235294117647058,0.3684210526315789,0.509090909090909
68,2.0,10.0,12.0,0.1414141414141414,0.7777777777777778,0.3684210526315789,0.5
69,2.0,10.0,11.0,0.15151515151515152,0.6818181818181818,0.39473684210526316,0.5
70,2.0,10.0,10.0,0.14646464646464646,0.7142857142857143,0.39473684210526316,0.5084745762711864
71,2.0,10.0,9.0,0.15656565656565657,0.6666666666666666,0.3684210526315789,0.4745762711864407
72,2.0,10.0,8.0,0.1919191919191919,0.5,0.34210526315789475,0.40625000000000006
73,2.0,10.0,7.0,0.18181818181818182,0.5277777777777778,0.5,0.5135135135135136
74,2.0,10.0,6.0,0.1919191919191919,0.5,0.42105263157894735,0.45714285714285713
75,2.0,10.0,5.0,0.20202020202020202,0.4666666666666667,0.3684210526315789,0.4117647058823529
76,2.0,10.0,4.0,0.20707070707070707,0.42105263157894735,0.21052631578947367,0.2807017543859649
77,2.0,10.0,3.0,0.17676767676767677,0.7142857142857143,0.13157894736842105,0.2222222222222222
78,2.0,9.0,15.0,0.13636363636363635,0.8666666666666667,0.34210526315789475,0.4905660377358491
79,2.0,9.0,14.0,0.13636363636363635,0.8235294117647058,0.3684210526315789,0.509090909090909
80,2.0,9.0,13.0,0.14646464646464646,0.7647058823529411,0.34210526315789475,0.4727272727272727
81,2.0,9.0,12.0,0.13131313131313133,0.875,0.3684210526315789,0.5185185185185185
82,2.0,9.0,11.0,0.15151515151515152,0.6818181818181818,0.39473684210526316,0.5
83,2.0,9.0,10.0,0.14646464646464646,0.6956521739130435,0.42105263157894735,0.5245901639344263
84,2.0,9.0,9.0,0.16666666666666666,0.6190476190476191,0.34210526315789475,0.44067796610169496
85,2.0,9.0,8.0,0.1717171717171717,0.6,0.3157894736842105,0.41379310344827586
86,2.0,9.0,7.0,0.18686868686868688,0.5172413793103449,0.39473684210526316,0.44776119402985076
87,2.0,9.0,6.0,0.18686868686868688,0.5185185185185185,0.3684210526315789,0.4307692307692308
88,2.0,9.0,5.0,0.21717171717171718,0.43243243243243246,0.42105263157894735,0.4266666666666667
89,2.0,9.0,4.0,0.20707070707070707,0.42105263157894735,0.21052631578947367,0.2807017543859649
90,2.0,9.0,3.0,0.18181818181818182,0.625,0.13157894736842105,0.21739130434782608
91,2.0,8.0,15.0,0.12626262626262627,0.9333333333333333,0.3684210526315789,0.5283018867924527
92,2.0,8.0,14.0,0.13131313131313133,0.8,0.42105263157894735,0.5517241379310345
93,2.0,8.0,13.0,0.14646464646464646,0.8,0.3157894736842105,0.45283018867924535
94,2.0,8.0,12.0,0.13131313131313133,0.875,0.3684210526315789,0.5185185185185185
95,2.0,8.0,11.0,0.13636363636363635,0.7894736842105263,0.39473684210526316,0.5263157894736843
96,2.0,8.0,10.0,0.1414141414141414,0.6923076923076923,0.47368421052631576,0.5625
97,2.0,8.0,9.0,0.15151515151515152,0.6666666666666666,0.42105263157894735,0.5161290322580646
98,2.0,8.0,8.0,0.1919191919191919,0.5,0.3157894736842105,0.3870967741935484
99,2.0,8.0,7.0,0.16161616161616163,0.59375,0.5,0.5428571428571428
100,2.0,8.0,6.0,0.1919191919191919,0.5,0.3684210526315789,0.4242424242424242
101,2.0,8.0,5.0,0.19696969696969696,0.4827586206896552,0.3684210526315789,0.417910447761194
102,2.0,8.0,4.0,0.20202020202020202,0.4444444444444444,0.21052631578947367,0.2857142857142857
103,2.0,8.0,3.0,0.17676767676767677,0.7142857142857143,0.13157894736842105,0.2222222222222222
104,2.0,7.0,15.0,0.13636363636363635,0.8666666666666667,0.34210526315789475,0.4905660377358491
105,2.0,7.0,14.0,0.13131313131313133,0.8333333333333334,0.39473684210526316,0.5357142857142857
106,2.0,7.0,13.0,0.14646464646464646,0.7647058823529411,0.34210526315789475,0.4727272727272727
107,2.0,7.0,12.0,0.13131313131313133,0.8333333333333334,0.39473684210526316,0.5357142857142857
108,2.0,7.0,11.0,0.13636363636363635,0.7619047619047619,0.42105263157894735,0.5423728813559322
109,2.0,7.0,10.0,0.1414141414141414,0.7083333333333334,0.4473684210526316,0.5483870967741936
110,2.0,7.0,9.0,0.1717171717171717,0.5909090909090909,0.34210526315789475,0.43333333333333335
111,2.0,7.0,8.0,0.18181818181818182,0.5454545454545454,0.3157894736842105,0.39999999999999997
112,2.0,7.0,7.0,0.16161616161616163,0.59375,0.5,0.5428571428571428
113,2.0,7.0,6.0,0.19696969696969696,0.48148148148148145,0.34210526315789475,0.39999999999999997
114,2.0,7.0,5.0,0.19696969696969696,0.48484848484848486,0.42105263157894735,0.4507042253521127
115,2.0,7.0,4.0,0.20202020202020202,0.4444444444444444,0.21052631578947367,0.2857142857142857
116,2.0,7.0,3.0,0.17676767676767677,0.7142857142857143,0.13157894736842105,0.2222222222222222
117,2.0,6.0,15.0,0.1414141414141414,0.8125,0.34210526315789475,0.4814814814814815
118,2.0,6.0,14.0,0.13636363636363635,0.8235294117647058,0.3684210526315789,0.509090909090909
119,2.0,6.0,13.0,0.1414141414141414,0.8125,0.34210526315789475,0.4814814814814815
120,2.0,6.0,12.0,0.13131313131313133,0.8333333333333334,0.39473684210526316,0.5357142857142857
121,2.0,6.0,11.0,0.13636363636363635,0.7391304347826086,0.4473684210526316,0.5573770491803278
122,2.0,6.0,10.0,0.14646464646464646,0.6956521739130435,0.42105263157894735,0.5245901639344263
123,2.0,6.0,9.0,0.15151515151515152,0.6818181818181818,0.39473684210526316,0.5
124,2.0,6.0,8.0,0.18686868686868688,0.5217391304347826,0.3157894736842105,0.39344262295081966
125,2.0,6.0,7.0,0.17676767676767677,0.5454545454545454,0.47368421052631576,0.5070422535211268
126,2.0,6.0,6.0,0.1919191919191919,0.5,0.34210526315789475,0.40625000000000006
127,2.0,6.0,5.0,0.21212121212121213,0.4375,0.3684210526315789,0.39999999999999997
128,2.0,6.0,4.0,0.2222222222222222,0.38461538461538464,0.2631578947368421,0.3125
129,2.0,6.0,3.0,0.17676767676767677,0.6666666666666666,0.15789473684210525,0.25531914893617025
130,2.0,5.0,15.0,0.1414141414141414,0.8571428571428571,0.3157894736842105,0.46153846153846156
131,2.0,5.0,14.0,0.13636363636363635,0.8235294117647058,0.3684210526315789,0.509090909090909
132,2.0,5.0,13.0,0.15151515151515152,0.7222222222222222,0.34210526315789475,0.46428571428571425
133,2.0,5.0,12.0,0.13636363636363635,0.8235294117647058,0.3684210526315789,0.509090909090909
134,2.0,5.0,11.0,0.1414141414141414,0.7083333333333334,0.4473684210526316,0.5483870967741936
135,2.0,5.0,10.0,0.14646464646464646,0.7142857142857143,0.39473684210526316,0.5084745762711864
136,2.0,5.0,9.0,0.14646464646464646,0.6956521739130435,0.42105263157894735,0.5245901639344263
137,2.0,5.0,8.0,0.18181818181818182,0.5416666666666666,0.34210526315789475,0.4193548387096774
138,2.0,5.0,7.0,0.16161616161616163,0.59375,0.5,0.5428571428571428
139,2.0,5.0,6.0,0.1717171717171717,0.5909090909090909,0.34210526315789475,0.43333333333333335
140,2.0,5.0,5.0,0.19696969696969696,0.4838709677419355,0.39473684210526316,0.43478260869565216
141,2.0,5.0,4.0,0.1919191919191919,0.5,0.21052631578947367,0.2962962962962963
142,2.0,5.0,3.0,0.17676767676767677,0.7142857142857143,0.13157894736842105,0.2222222222222222
143,2.0,4.0,15.0,0.1414141414141414,0.8571428571428571,0.3157894736842105,0.46153846153846156
144,2.0,4.0,14.0,0.13131313131313133,0.8333333333333334,0.39473684210526316,0.5357142857142857
145,2.0,4.0,13.0,0.1414141414141414,0.8125,0.34210526315789475,0.4814814814814815
146,2.0,4.0,12.0,0.13636363636363635,0.8235294117647058,0.3684210526315789,0.509090909090909
147,2.0,4.0,11.0,0.14646464646464646,0.6956521739130435,0.42105263157894735,0.5245901639344263
148,2.0,4.0,10.0,0.14646464646464646,0.6956521739130435,0.42105263157894735,0.5245901639344263
149,2.0,4.0,9.0,0.16666666666666666,0.6086956521739131,0.3684210526315789,0.4590163934426229
150,2.0,4.0,8.0,0.17676767676767677,0.5652173913043478,0.34210526315789475,0.4262295081967213
151,2.0,4.0,7.0,0.1717171717171717,0.5588235294117647,0.5,0.5277777777777778
152,2.0,4.0,6.0,0.18181818181818182,0.5384615384615384,0.3684210526315789,0.4375
153,2.0,4.0,5.0,0.21212121212121213,0.4375,0.3684210526315789,0.39999999999999997
154,2.0,4.0,4.0,0.21717171717171718,0.3684210526315789,0.18421052631578946,0.24561403508771928
155,2.0,4.0,3.0,0.17676767676767677,0.7142857142857143,0.13157894736842105,0.2222222222222222
156,2.0,3.0,15.0,0.14646464646464646,0.8,0.3157894736842105,0.45283018867924535
157,2.0,3.0,14.0,0.13636363636363635,0.8235294117647058,0.3684210526315789,0.509090909090909
158,2.0,3.0,13.0,0.1414141414141414,0.8125,0.34210526315789475,0.4814814814814815
159,2.0,3.0,12.0,0.13636363636363635,0.8235294117647058,0.3684210526315789,0.509090909090909
160,2.0,3.0,11.0,0.1414141414141414,0.75,0.39473684210526316,0.5172413793103448
161,2.0,3.0,10.0,0.14646464646464646,0.6956521739130435,0.42105263157894735,0.5245901639344263
162,2.0,3.0,9.0,0.15151515151515152,0.7,0.3684210526315789,0.48275862068965514
163,2.0,3.0,8.0,0.18181818181818182,0.5454545454545454,0.3157894736842105,0.39999999999999997
164,2.0,3.0,7.0,0.16666666666666666,0.5757575757575758,0.5,0.5352112676056339
165,2.0,3.0,6.0,0.18686868686868688,0.52,0.34210526315789475,0.41269841269841273
166,2.0,3.0,5.0,0.1919191919191919,0.5,0.39473684210526316,0.4411764705882353
167,2.0,3.0,4.0,0.20707070707070707,0.42105263157894735,0.21052631578947367,0.2807017543859649
168,2.0,3.0,3.0,0.17676767676767677,0.7142857142857143,0.13157894736842105,0.2222222222222222
169,1.0,15.0,15.0,0.20202020202020202,0.5833333333333334,0.16666666666666666,0.25925925925925924
170,1.0,15.0,14.0,0.19696969696969696,0.6,0.21428571428571427,0.3157894736842105
171,1.0,15.0,13.0,0.17676767676767677,0.7333333333333333,0.2619047619047619,0.38596491228070173
172,1.0,15.0,12.0,0.20707070707070707,0.5454545454545454,0.14285714285714285,0.22641509433962262
173,1.0,15.0,11.0,0.19696969696969696,0.5714285714285714,0.2857142857142857,0.38095238095238093
174,1.0,15.0,10.0,0.1919191919191919,0.625,0.23809523809523808,0.3448275862068965
175,1.0,15.0,9.0,0.17676767676767677,0.7058823529411765,0.2857142857142857,0.4067796610169491
176,1.0,15.0,8.0,0.23232323232323232,0.42857142857142855,0.2857142857142857,0.34285714285714286
177,1.0,15.0,7.0,0.18181818181818182,0.6153846153846154,0.38095238095238093,0.47058823529411764
178,1.0,15.0,6.0,0.22727272727272727,0.4482758620689655,0.30952380952380953,0.3661971830985915
179,1.0,15.0,5.0,0.2222222222222222,0.46153846153846156,0.2857142857142857,0.35294117647058826
180,1.0,15.0,4.0,0.2222222222222222,0.4642857142857143,0.30952380952380953,0.3714285714285715
181,1.0,15.0,3.0,0.23737373737373738,0.2727272727272727,0.07142857142857142,0.11320754716981131
182,1.0,14.0,15.0,0.18181818181818182,0.75,0.21428571428571427,0.3333333333333333
183,1.0,14.0,14.0,0.19696969696969696,0.6153846153846154,0.19047619047619047,0.2909090909090909
184,1.0,14.0,13.0,0.18686868686868688,0.6666666666666666,0.23809523809523808,0.3508771929824562
185,1.0,14.0,12.0,0.1919191919191919,0.6428571428571429,0.21428571428571427,0.32142857142857145
186,1.0,14.0,11.0,0.18181818181818182,0.6666666666666666,0.2857142857142857,0.4
187,1.0,14.0,10.0,0.1919191919191919,0.6,0.2857142857142857,0.3870967741935483
188,1.0,14.0,9.0,0.1717171717171717,0.7222222222222222,0.30952380952380953,0.4333333333333334
189,1.0,14.0,8.0,0.20202020202020202,0.5384615384615384,0.3333333333333333,0.41176470588235287
190,1.0,14.0,7.0,0.17676767676767677,0.6296296296296297,0.40476190476190477,0.4927536231884058
191,1.0,14.0,6.0,0.1919191919191919,0.5769230769230769,0.35714285714285715,0.4411764705882353
192,1.0,14.0,5.0,0.2222222222222222,0.46875,0.35714285714285715,0.40540540540540543
193,1.0,14.0,4.0,0.22727272727272727,0.45454545454545453,0.35714285714285715,0.4
194,1.0,14.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
195,1.0,13.0,15.0,0.18686868686868688,0.7272727272727273,0.19047619047619047,0.3018867924528302
196,1.0,13.0,14.0,0.17676767676767677,0.8181818181818182,0.21428571428571427,0.33962264150943394
197,1.0,13.0,13.0,0.18181818181818182,0.6875,0.2619047619047619,0.37931034482758624
198,1.0,13.0,12.0,0.19696969696969696,0.6,0.21428571428571427,0.3157894736842105
199,1.0,13.0,11.0,0.1919191919191919,0.6111111111111112,0.2619047619047619,0.36666666666666675
200,1.0,13.0,10.0,0.17676767676767677,0.7058823529411765,0.2857142857142857,0.4067796610169491
201,1.0,13.0,9.0,0.1717171717171717,0.7,0.3333333333333333,0.45161290322580644
202,1.0,13.0,8.0,0.2222222222222222,0.46153846153846156,0.2857142857142857,0.35294117647058826
203,1.0,13.0,7.0,0.18181818181818182,0.6153846153846154,0.38095238095238093,0.47058823529411764
204,1.0,13.0,6.0,0.24242424242424243,0.375,0.21428571428571427,0.2727272727272727
205,1.0,13.0,5.0,0.2222222222222222,0.4642857142857143,0.30952380952380953,0.3714285714285715
206,1.0,13.0,4.0,0.23232323232323232,0.43333333333333335,0.30952380952380953,0.3611111111111111
207,1.0,13.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
208,1.0,12.0,15.0,0.20202020202020202,0.5833333333333334,0.16666666666666666,0.25925925925925924
209,1.0,12.0,14.0,0.1919191919191919,0.6428571428571429,0.21428571428571427,0.32142857142857145
210,1.0,12.0,13.0,0.18686868686868688,0.6470588235294118,0.2619047619047619,0.37288135593220334
211,1.0,12.0,12.0,0.18181818181818182,0.6875,0.2619047619047619,0.37931034482758624
212,1.0,12.0,11.0,0.18686868686868688,0.6470588235294118,0.2619047619047619,0.37288135593220334
213,1.0,12.0,10.0,0.18181818181818182,0.6666666666666666,0.2857142857142857,0.4
214,1.0,12.0,9.0,0.1717171717171717,0.7,0.3333333333333333,0.45161290322580644
215,1.0,12.0,8.0,0.20707070707070707,0.52,0.30952380952380953,0.3880597014925373
216,1.0,12.0,7.0,0.1717171717171717,0.6428571428571429,0.42857142857142855,0.5142857142857143
217,1.0,12.0,6.0,0.19696969696969696,0.5517241379310345,0.38095238095238093,0.4507042253521127
218,1.0,12.0,5.0,0.22727272727272727,0.4444444444444444,0.2857142857142857,0.34782608695652173
219,1.0,12.0,4.0,0.22727272727272727,0.45161290322580644,0.3333333333333333,0.3835616438356164
220,1.0,12.0,3.0,0.23737373737373738,0.14285714285714285,0.023809523809523808,0.04081632653061224
221,1.0,11.0,15.0,0.18686868686868688,0.7777777777777778,0.16666666666666666,0.2745098039215686
222,1.0,11.0,14.0,0.18686868686868688,0.6666666666666666,0.23809523809523808,0.3508771929824562
223,1.0,11.0,13.0,0.19696969696969696,0.6,0.21428571428571427,0.3157894736842105
224,1.0,11.0,12.0,0.20707070707070707,0.5333333333333333,0.19047619047619047,0.2807017543859649
225,1.0,11.0,11.0,0.1919191919191919,0.625,0.23809523809523808,0.3448275862068965
226,1.0,11.0,10.0,0.18686868686868688,0.6190476190476191,0.30952380952380953,0.41269841269841273
227,1.0,11.0,9.0,0.1919191919191919,0.625,0.23809523809523808,0.3448275862068965
228,1.0,11.0,8.0,0.20202020202020202,0.5416666666666666,0.30952380952380953,0.3939393939393939
229,1.0,11.0,7.0,0.20202020202020202,0.5333333333333333,0.38095238095238093,0.4444444444444444
230,1.0,11.0,6.0,0.2222222222222222,0.46153846153846156,0.2857142857142857,0.35294117647058826
231,1.0,11.0,5.0,0.19696969696969696,0.5555555555555556,0.35714285714285715,0.43478260869565216
232,1.0,11.0,4.0,0.23232323232323232,0.42857142857142855,0.2857142857142857,0.34285714285714286
233,1.0,11.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
234,1.0,10.0,15.0,0.1919191919191919,0.7,0.16666666666666666,0.2692307692307692
235,1.0,10.0,14.0,0.18686868686868688,0.6923076923076923,0.21428571428571427,0.32727272727272727
236,1.0,10.0,13.0,0.17676767676767677,0.7692307692307693,0.23809523809523808,0.36363636363636365
237,1.0,10.0,12.0,0.18686868686868688,0.7272727272727273,0.19047619047619047,0.3018867924528302
238,1.0,10.0,11.0,0.18686868686868688,0.6470588235294118,0.2619047619047619,0.37288135593220334
239,1.0,10.0,10.0,0.1919191919191919,0.6111111111111112,0.2619047619047619,0.36666666666666675
240,1.0,10.0,9.0,0.19696969696969696,0.5882352941176471,0.23809523809523808,0.33898305084745767
241,1.0,10.0,8.0,0.21717171717171718,0.48148148148148145,0.30952380952380953,0.37681159420289856
242,1.0,10.0,7.0,0.1717171717171717,0.6538461538461539,0.40476190476190477,0.5
243,1.0,10.0,6.0,0.21717171717171718,0.4827586206896552,0.3333333333333333,0.39436619718309857
244,1.0,10.0,5.0,0.22727272727272727,0.4482758620689655,0.30952380952380953,0.3661971830985915
245,1.0,10.0,4.0,0.2474747474747475,0.3870967741935484,0.2857142857142857,0.3287671232876712
246,1.0,10.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
247,1.0,9.0,15.0,0.18686868686868688,0.7272727272727273,0.19047619047619047,0.3018867924528302
248,1.0,9.0,14.0,0.17676767676767677,0.7333333333333333,0.2619047619047619,0.38596491228070173
249,1.0,9.0,13.0,0.18181818181818182,0.7142857142857143,0.23809523809523808,0.35714285714285715
250,1.0,9.0,12.0,0.1919191919191919,0.6666666666666666,0.19047619047619047,0.2962962962962963
251,1.0,9.0,11.0,0.19696969696969696,0.5789473684210527,0.2619047619047619,0.3606557377049181
252,1.0,9.0,10.0,0.18181818181818182,0.65,0.30952380952380953,0.41935483870967744
253,1.0,9.0,9.0,0.18181818181818182,0.6875,0.2619047619047619,0.37931034482758624
254,1.0,9.0,8.0,0.20202020202020202,0.5357142857142857,0.35714285714285715,0.4285714285714286
255,1.0,9.0,7.0,0.18181818181818182,0.6,0.42857142857142855,0.5
256,1.0,9.0,6.0,0.20202020202020202,0.5416666666666666,0.30952380952380953,0.3939393939393939
257,1.0,9.0,5.0,0.21717171717171718,0.48148148148148145,0.30952380952380953,0.37681159420289856
258,1.0,9.0,4.0,0.22727272727272727,0.4444444444444444,0.2857142857142857,0.34782608695652173
259,1.0,9.0,3.0,0.2222222222222222,0.375,0.07142857142857142,0.12
260,1.0,8.0,15.0,0.17676767676767677,0.7692307692307693,0.23809523809523808,0.36363636363636365
261,1.0,8.0,14.0,0.18181818181818182,0.7142857142857143,0.23809523809523808,0.35714285714285715
262,1.0,8.0,13.0,0.18181818181818182,0.75,0.21428571428571427,0.3333333333333333
263,1.0,8.0,12.0,0.19696969696969696,0.6153846153846154,0.19047619047619047,0.2909090909090909
264,1.0,8.0,11.0,0.18686868686868688,0.631578947368421,0.2857142857142857,0.39344262295081966
265,1.0,8.0,10.0,0.20202020202020202,0.5555555555555556,0.23809523809523808,0.33333333333333326
266,1.0,8.0,9.0,0.17676767676767677,0.6842105263157895,0.30952380952380953,0.42622950819672134
267,1.0,8.0,8.0,0.21717171717171718,0.48,0.2857142857142857,0.3582089552238806
268,1.0,8.0,7.0,0.1717171717171717,0.6428571428571429,0.42857142857142855,0.5142857142857143
269,1.0,8.0,6.0,0.21717171717171718,0.48,0.2857142857142857,0.3582089552238806
270,1.0,8.0,5.0,0.2222222222222222,0.4642857142857143,0.30952380952380953,0.3714285714285715
271,1.0,8.0,4.0,0.22727272727272727,0.4482758620689655,0.30952380952380953,0.3661971830985915
272,1.0,8.0,3.0,0.22727272727272727,0.3333333333333333,0.07142857142857142,0.11764705882352941
273,1.0,7.0,15.0,0.18181818181818182,0.7142857142857143,0.23809523809523808,0.35714285714285715
274,1.0,7.0,14.0,0.1919191919191919,0.6428571428571429,0.21428571428571427,0.32142857142857145
275,1.0,7.0,13.0,0.16666666666666666,0.7647058823529411,0.30952380952380953,0.4406779661016949
276,1.0,7.0,12.0,0.20202020202020202,0.5833333333333334,0.16666666666666666,0.25925925925925924
277,1.0,7.0,11.0,0.1919191919191919,0.6111111111111112,0.2619047619047619,0.36666666666666675
278,1.0,7.0,10.0,0.1919191919191919,0.6111111111111112,0.2619047619047619,0.36666666666666675
279,1.0,7.0,9.0,0.18686868686868688,0.631578947368421,0.2857142857142857,0.39344262295081966
280,1.0,7.0,8.0,0.19696969696969696,0.5652173913043478,0.30952380952380953,0.39999999999999997
281,1.0,7.0,7.0,0.1919191919191919,0.5714285714285714,0.38095238095238093,0.4571428571428571
282,1.0,7.0,6.0,0.20202020202020202,0.5384615384615384,0.3333333333333333,0.41176470588235287
283,1.0,7.0,5.0,0.21212121212121213,0.5,0.30952380952380953,0.3823529411764706
284,1.0,7.0,4.0,0.22727272727272727,0.4444444444444444,0.2857142857142857,0.34782608695652173
285,1.0,7.0,3.0,0.21717171717171718,0.42857142857142855,0.07142857142857142,0.12244897959183672
286,1.0,6.0,15.0,0.1717171717171717,0.8333333333333334,0.23809523809523808,0.37037037037037035
287,1.0,6.0,14.0,0.18181818181818182,0.7142857142857143,0.23809523809523808,0.35714285714285715
